 frequency       frequency       frequency       t               t               tmag            tphase         
 2.23872114e+02  2.23872114e+02  0.00000000e+00  1.76324916e+03 -1.10068627e+03  6.63553983e+01 -3.19739569e+01 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  1.64387615e+03 -1.15134044e+03  6.60508015e+01 -3.50066874e+01 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  1.51478161e+03 -1.19032498e+03  6.56954208e+01 -3.81604874e+01 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  1.37851006e+03 -1.21535003e+03  6.52857808e+01 -4.14007000e+01 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  1.23828634e+03 -1.22484799e+03  6.48195913e+01 -4.46874092e+01 
 3.98107171e+02  3.98107171e+02  0.00000000e+00  1.09773355e+03 -1.21820360e+03  6.42959709e+01 -4.79777188e+01 
 4.46683592e+02  4.46683592e+02  0.00000000e+00  9.60508672e+02 -1.19584855e+03  6.37155375e+01 -5.12284786e+01 
 5.01187234e+02  5.01187234e+02  0.00000000e+00  8.29931081e+02 -1.15919483e+03  6.30803446e+01 -5.43990494e+01 
 5.62341325e+02  5.62341325e+02  0.00000000e+00  7.08681346e+02 -1.11042513e+03  6.23936787e+01 -5.74536868e+01 
 6.30957344e+02  6.30957344e+02  0.00000000e+00  5.98623847e+02 -1.05219560e+03  6.16597578e+01 -6.03632276e+01 
 7.07945784e+02  7.07945784e+02  0.00000000e+00  5.00767902e+02 -9.87320988e+02  6.08833856e+01 -6.31059367e+01 
 7.94328235e+02  7.94328235e+02  0.00000000e+00  4.15346034e+02 -9.18502221e+02  6.00696152e+01 -6.56675518e+01 
 8.91250938e+02  8.91250938e+02  0.00000000e+00  3.41967036e+02 -8.48132001e+02  5.92234618e+01 -6.80406954e+01 
 1.00000000e+03  1.00000000e+03  0.00000000e+00  2.79798224e+02 -7.78186941e+02  5.83496845e+01 -7.02238796e+01 
 1.12201845e+03  1.12201845e+03  0.00000000e+00  2.27740757e+02 -7.10194934e+02  5.74526432e+01 -7.22203264e+01 
 1.25892541e+03  1.25892541e+03  0.00000000e+00  1.84576222e+02 -6.45256710e+02  5.65362211e+01 -7.40367781e+01 
 1.41253754e+03  1.41253754e+03  0.00000000e+00  1.49076032e+02 -5.84099428e+02  5.56037991e+01 -7.56824129e+01 
 1.58489319e+03  1.58489319e+03  0.00000000e+00  1.20074690e+02 -5.27143923e+02  5.46582680e+01 -7.71679091e+01 
 1.77827941e+03  1.77827941e+03  0.00000000e+00  9.65117585e+01 -4.74573412e+02  5.37020663e+01 -7.85047873e+01 
 1.99526231e+03  1.99526231e+03  0.00000000e+00  7.74526754e+01 -4.26394966e+02  5.27372238e+01 -7.97047379e+01 
 2.23872114e+03  2.23872114e+03  0.00000000e+00  6.20920462e+01 -3.82492162e+02  5.17654175e+01 -8.07792982e+01 
 2.51188643e+03  2.51188643e+03  0.00000000e+00  4.97481529e+01 -3.42666695e+02  5.07880231e+01 -8.17395446e+01 
 2.81838293e+03  2.81838293e+03  0.00000000e+00  3.98514982e+01 -3.06670448e+02  4.98061643e+01 -8.25959650e+01 
 3.16227766e+03  3.16227766e+03  0.00000000e+00  3.19317380e+01 -2.74228952e+02  4.88207552e+01 -8.33582810e+01 
 3.54813389e+03  3.54813389e+03  0.00000000e+00  2.56034116e+01 -2.45058334e+02  4.78325395e+01 -8.40354430e+01 
 3.98107171e+03  3.98107171e+03  0.00000000e+00  2.05525873e+01 -2.18876902e+02  4.68421237e+01 -8.46356436e+01 
 4.46683592e+03  4.46683592e+03  0.00000000e+00  1.65251123e+01 -1.95412719e+02  4.58500036e+01 -8.51662725e+01 
 5.01187234e+03  5.01187234e+03  0.00000000e+00  1.33158755e+01 -1.74408381e+02  4.48565892e+01 -8.56340046e+01 
 5.62341325e+03  5.62341325e+03  0.00000000e+00  1.07598769e+01 -1.55623653e+02  4.38622236e+01 -8.60448430e+01 
 6.30957344e+03  6.30957344e+03  0.00000000e+00  8.72485197e+00 -1.38836648e+02  4.28671997e+01 -8.64041145e+01 
 7.07945784e+03  7.07945784e+03  0.00000000e+00  7.10479509e+00 -1.23844077e+02  4.18717748e+01 -8.67166047e+01 
 7.94328235e+03  7.94328235e+03  0.00000000e+00  5.81497111e+00 -1.10460796e+02  4.08761822e+01 -8.69865685e+01 
 8.91250938e+03  8.91250938e+03  0.00000000e+00  4.78767679e+00 -9.85189726e+01  3.98806418e+01 -8.72178147e+01 
 1.00000000e+04  1.00000000e+04  0.00000000e+00  3.96881901e+00 -8.78670175e+01  3.88853691e+01 -8.74137950e+01 
 1.12201845e+04  1.12201845e+04  0.00000000e+00  3.31527063e+00 -7.83683766e+01  3.78905822e+01 -8.75776221e+01 
 1.25892541e+04  1.25892541e+04  0.00000000e+00  2.79254209e+00 -6.99003067e+01  3.68965076e+01 -8.77122298e+01 
 1.41253754e+04  1.41253754e+04  0.00000000e+00  2.37308709e+00 -6.23526413e+01  3.59033833e+01 -8.78204246e+01 
 1.58489319e+04  1.58489319e+04  0.00000000e+00  2.03487312e+00 -5.56266072e+01  3.49114591e+01 -8.79050012e+01 
 1.77827941e+04  1.77827941e+04  0.00000000e+00  1.76026363e+00 -4.96337024e+01  3.39209924e+01 -8.79688514e+01 
